Year,Africa Eastern and Southern,Afghanistan,Africa Western and Central,Angola,Albania,Arab World,United Arab Emirates,Argentina,Antigua and Barbuda,Australia,Austria,Belgium,Benin,Burkina Faso,Bangladesh,Bulgaria,Bahrain,"Bahamas, The",Belize,Bolivia,Brazil,Barbados,Brunei Darussalam,Central African Republic,Canada,Central Europe and the Baltics,Switzerland,Chile,China,Cote d'Ivoire,Cameroon,"Congo, Dem. Rep.","Congo, Rep.",Colombia,Comoros,Cabo Verde,Costa Rica,Caribbean small states,Cuba,Cyprus,Djibouti,Dominica,Denmark,Dominican Republic,Algeria,East Asia & Pacific (excluding high income),Early-demographic dividend,East Asia & Pacific,Europe & Central Asia (excluding high income),Europe & Central Asia,Ecuador,"Egypt, Arab Rep.",Spain,Ethiopia,European Union,Fragile and conflict affected situations,Finland,Fiji,France,Gabon,United Kingdom,Ghana,Guinea,"Gambia, The",Guinea-Bissau,Equatorial Guinea,Greece,Grenada,Guatemala,Guyana,High income,Honduras,Heavily indebted poor countries (HIPC),Haiti,Hungary,IBRD only,IDA & IBRD total,IDA total,IDA blend,Indonesia,IDA only,India,Ireland,"Iran, Islamic Rep.",Iraq,Iceland,Israel,Italy,Jamaica,Jordan,Japan,Kenya,Cambodia,St. Kitts and Nevis,"Korea, Rep.",Latin America & Caribbean (excluding high income),Lao PDR,Lebanon,Liberia,Libya,St. Lucia,Latin America & Caribbean,Least developed countries: UN classification,Low income,Sri Lanka,Lower middle income,Low & middle income,Late-demographic dividend,Luxembourg,Morocco,Madagascar,Middle East & North Africa,Mexico,Middle income,Mali,Malta,Myanmar,Middle East & North Africa (excluding high income),Mongolia,Mozambique,Mauritania,Mauritius,Malaysia,North America,Niger,Nigeria,Nicaragua,Netherlands,Norway,Nepal,New Zealand,OECD members,Other small states,Pakistan,Panama,Peru,Philippines,Palau,Papua New Guinea,Poland,Pre-demographic dividend,"Korea, Dem. People's Rep.",Portugal,Paraguay,Pacific island small states,Post-demographic dividend,Qatar,Romania,Russian Federation,Rwanda,South Asia,Saudi Arabia,Sudan,Senegal,Singapore,Solomon Islands,Sierra Leone,El Salvador,Somalia,Sub-Saharan Africa (excluding high income),Sub-Saharan Africa,Small states,Sao Tome and Principe,Suriname,Sweden,Syrian Arab Republic,Chad,East Asia & Pacific (IDA & IBRD countries),Europe & Central Asia (IDA & IBRD countries),Togo,Thailand,Latin America & the Caribbean (IDA & IBRD countries),Middle East & North Africa (IDA & IBRD countries),Tonga,South Asia (IDA & IBRD),Sub-Saharan Africa (IDA & IBRD countries),Trinidad and Tobago,Tunisia,Turkey,Tanzania,Uganda,Upper middle income,Uruguay,United States,St. Vincent and the Grenadines,"Venezuela, RB",Vietnam,World,Samoa,"Yemen, Rep.",South Africa
2000,0.90039915,0.037054937,0.44724362,0.754476372,1.026213109,3.163304937,26.97453501,3.577628213,4.341705369,17.68965697,7.929785513,11.44055603,0.222838921,0.090455241,0.169593942,5.30343792,23.8937121,7.180123807,1.819578666,0.950314019,1.788828844,4.567034116,13.29667493,0.065926441,16.78304541,6.534386527,6.084142395,3.247220928,2.648479977,0.384693455,0.431869549,0.019530491,0.914491818,1.469090371,0.184380059,0.513805006,1.249252657,5.03110009,2.534507272,7.495059833,0.515624107,1.866475233,9.871496377,2.202727156,2.531711792,2.27399406,1.560984792,3.16843593,6.642423746,7.482160159,1.685181983,1.639654809,7.230107062,0.053756289,7.831506747,0.879276031,10.64485611,1.048074564,6.12747794,3.801820152,9.001483618,0.297735601,0.180809115,0.182134433,0.12486421,3.876736283,8.741595261,2.042066571,0.81278639,2.22306145,12.09310058,0.766597054,0.16759215,0.173680812,5.350127818,2.515432729,2.079588382,0.465684952,0.923255664,1.324594286,0.232368203,0.88982752,11.20053906,5.192507788,3.173517079,7.930157714,9.063444109,7.662168039,3.78950826,3.176186604,9.32609604,0.257472675,0.161247317,4.310051494,9.693859002,2.216017128,0.169055324,4.077783393,0.150959453,7.441358011,2.296841205,2.446079724,0.163340726,0.403116019,0.582076331,1.101100293,2.017746444,3.300542882,19.66536787,1.156156811,0.104650238,4.078842054,3.887569288,2.152617443,0.128808907,5.46032039,0.20548078,2.83551556,3.754040286,0.080736566,0.425820379,2.047396815,5.244833936,20.11481753,0.059126893,0.622077226,0.743690956,10.19119447,7.588566115,0.13449675,7.647043575,10.72787254,4.359741267,0.691074356,1.742382768,1.074454277,0.938432506,10.99246231,0.482249953,7.729236717,0.410225224,3.132267246,5.99228486,0.661256139,1.024229395,12.03903264,36.67714826,3.960259985,10.16051714,0.065543288,0.773531071,11.82452052,0.203482901,0.414381656,10.57129954,0.581585548,0.087249186,0.956193433,0.055228381,0.716281627,0.717068799,4.290193091,0.351459259,3.142624176,6.005336499,2.408772686,0.061036515,2.263169084,6.710703974,0.257899125,2.591471979,2.419941585,2.846277416,1.020803985,0.773531071,0.717068799,11.33243737,2.155876793,3.425353078,0.088061865,0.056236408,3.330377024,1.644710088,20.4719331,1.484409066,5.555039095,0.629580043,3.812649312,0.859825513,0.79785992,6.331876384
2001,0.971980787,0.037487865,0.474139685,0.761842805,1.052228093,3.28250948,29.14565622,3.349908589,4.532974149,17.76953588,8.444109161,11.50432068,0.260007167,0.085394315,0.198172464,5.765911005,23.49652355,7.038576687,2.077877272,0.919554269,1.803426195,4.844143357,12.67509124,0.0671679,16.34188458,6.68651055,6.24632254,3.085180102,2.772929198,0.371446625,0.397390656,0.016312697,0.929168751,1.454691574,0.197879096,0.573787988,1.343554927,5.217181572,2.435359521,7.216690236,0.518404025,2.152976131,10.04892342,2.206173355,2.377310115,2.37555836,1.56824423,3.259852218,6.623811796,7.536520441,1.813443017,1.781970868,7.216328687,0.064554538,7.951092724,0.905070309,11.77523242,1.326906845,6.142043233,3.640676371,9.209793836,0.314320105,0.186525449,0.227929445,0.122238928,4.321931666,8.894202354,2.227775518,0.826344294,2.200733757,12.07505693,0.866421245,0.170640771,0.185856117,5.526339141,2.561527647,2.113254233,0.474575718,0.933835726,1.407609164,0.240593128,0.887330155,11.61592792,5.282388202,3.482294289,7.579798434,8.999844696,7.662604587,3.768638497,3.114621124,9.206678778,0.231669148,0.173311469,4.708309044,9.932834516,2.187279018,0.184857098,4.23202311,0.152339529,7.611263053,2.655135791,2.417240156,0.17147638,0.410439877,0.573718096,1.115581635,2.052889348,3.394782864,20.70097956,1.267581905,0.102700134,4.203993687,3.816221858,2.192209639,0.142836826,6.335426484,0.180200711,2.921948659,3.707233528,0.077379485,0.436648097,2.148313908,5.346888739,19.80333828,0.056163693,0.679059355,0.763793914,10.43238952,7.705343073,0.142522031,8.174204355,10.6631586,4.464927415,0.683731254,2.013178877,0.983608185,0.899553398,11.34605467,0.565725693,7.676203111,0.435650006,3.215754891,5.923154167,0.666858005,1.143882822,12.0225922,38.19431459,4.252219753,10.21075436,0.063174648,0.773166446,11.72495169,0.217724902,0.44339924,10.21505013,0.589693572,0.090448834,0.990382826,0.055514923,0.769616194,0.770464767,4.414029233,0.345399282,3.189431232,5.901555313,2.463237081,0.059921303,2.364967237,6.694522345,0.233083151,2.704315242,2.392574154,2.933285043,1.015413984,0.773166446,0.770464767,12.13406132,2.210556248,3.081057629,0.091025817,0.055352882,3.409178722,1.488510951,20.17500468,1.946372795,5.570371515,0.692572066,3.827658881,0.855217396,0.841594455,7.035133889
2002,0.975749135,0.0486709,0.474875186,0.777423086,1.229101183,3.347226798,28.20537955,3.117424796,4.98097014,17.95749921,8.583317135,10.72798863,0.290594073,0.082973396,0.207053126,5.567066952,23.42410969,7.410850395,1.981805501,0.941343653,1.767207182,5.010551417,12.5729215,0.065752635,16.75601646,6.600333241,5.980985217,3.104355898,2.974328335,0.370251316,0.380251265,0.017645288,0.845825368,1.380538199,0.193158671,0.632118387,1.346038769,5.264220891,2.317926681,7.2776181,0.535513229,1.718213058,10.04105149,2.391984205,2.524241794,2.525412715,1.592868602,3.409225734,6.705328528,7.534290522,1.794808294,1.786947211,7.548593756,0.065153462,7.916832032,0.894082821,12.19859716,1.128478504,6.005475326,3.360992308,8.930869498,0.36648534,0.189842229,0.213635195,0.119573934,6.121010711,8.860741613,2.315797599,0.861904465,2.175112683,11.91245367,0.884653456,0.175891818,0.209043758,5.476143976,2.635989314,2.166930488,0.474295187,0.923625929,1.40809308,0.245662559,0.903241998,11.20055789,5.479989456,3.185073337,7.790681093,9.296803653,7.772129648,3.806386039,3.172535136,9.470516693,0.219840479,0.17487333,5.092100602,9.695509699,2.151557855,0.202066282,4.026584063,0.148773757,7.882703919,2.384059426,2.397149856,0.174852475,0.397704515,0.596984358,1.133258575,2.106458031,3.529553263,22.05412674,1.299280439,0.066805359,4.305184579,3.822991614,2.253688442,0.120514182,5.859044521,0.176721546,2.962229693,3.929174984,0.083670204,0.457147465,2.166656567,5.631518427,19.18917941,0.057424175,0.669616062,0.777878515,10.37220487,7.595591076,0.112838401,7.997973914,10.49869048,4.660134862,0.684053552,1.717899336,1.016569005,0.896451385,11.20048875,0.591937095,7.514445847,0.424301217,3.050628479,6.296768091,0.683302368,1.06176639,11.85166628,43.06632214,4.306850612,10.2660241,0.061705973,0.78573783,12.24058971,0.262673967,0.445365255,9.90672781,0.597105417,0.106730678,0.996286735,0.05999157,0.772233149,0.772912532,4.557193346,0.406917599,2.322552817,6.052689548,2.457764957,0.058763357,2.518843729,6.756182739,0.257839078,2.853325862,2.374221253,2.973978963,1.009866395,0.78573783,0.772912532,12.54296474,2.201339829,3.194701965,0.101033571,0.061190608,3.532021171,1.361977555,19.44947847,2.127757991,5.799905954,0.812908357,3.834751351,0.906978062,0.820877217,7.181223045
2003,1.009962896,0.057008038,0.474592265,0.993848349,1.352144481,3.361727771,27.89114345,3.370102174,5.169522513,17.69202931,9.16834402,11.13131453,0.316465963,0.086924748,0.212401963,6.159226487,23.06384421,7.185674639,1.892899031,1.022926581,1.701508643,5.030419457,14.86010275,0.061836784,17.23421557,6.914286139,6.109823394,3.148965633,3.425411363,0.292620071,0.363076458,0.020806765,0.862950793,1.350404321,0.240049519,0.689003723,1.392873722,5.200736553,2.24682379,7.820347397,0.539730056,1.997089955,11.00810415,2.115178473,2.598549059,2.85847122,1.629521995,3.717593082,6.943507858,7.736199647,1.792114963,1.80210112,7.553396261,0.069557428,8.102731053,0.855964176,13.75595769,1.32340291,6.054152566,3.325893635,9.088047281,0.343609358,0.194216973,0.206907254,0.155848568,7.514526629,9.170878298,2.403776814,0.848950177,2.174082255,12.03715867,0.952672711,0.178815774,0.203368319,5.748526687,2.816612885,2.302086885,0.469064359,0.893272504,1.522267724,0.253569438,0.913962074,11.06462346,5.73492512,2.810738816,7.702377375,9.401019478,8.064459423,3.908559635,3.185477608,9.519253355,0.188299583,0.185125105,5.027432294,9.70113586,2.166823923,0.206217364,3.967297257,0.155993312,7.878239566,2.678627048,2.392766289,0.191064969,0.40372688,0.645546024,1.163662644,2.243201048,3.843890026,22.7177114,1.282951644,0.089703544,4.373803756,3.94835053,2.404273969,0.116835182,6.548213417,0.22575798,2.999664688,3.771116327,0.098804532,0.454998863,2.266415026,5.822545133,19.28954272,0.060088632,0.672324289,0.855990469,10.5058137,8.131693121,0.120410448,8.303535956,10.60558264,4.912917288,0.690167048,1.723248208,0.984209646,0.900279668,11.10438118,0.653985665,7.792261502,0.415223347,3.089739999,5.786503087,0.699451782,1.153926382,11.99659897,42.4030238,4.617525479,10.52336359,0.059599213,0.795362375,12.38430763,0.263063951,0.4259368,9.288363591,0.604005226,0.111515429,1.086072497,0.059090744,0.792372138,0.793046324,4.729547815,0.46541006,2.52081207,6.16193223,2.4277623,0.081076067,2.855648611,6.998451258,0.343299074,2.956628865,2.371203838,3.011827142,1.204928156,0.795362375,0.793046324,11.93551704,2.199032667,3.316114133,0.103473581,0.062354345,3.832840639,1.350919964,19.50870471,2.123299053,5.404744528,0.856118923,3.958502744,0.90150495,0.916512988,7.558134072
2004,1.057181535,0.045699608,0.474318246,1.028353667,1.417273358,3.474239846,27.03156411,3.685184209,4.978406163,18.14789789,9.275613726,10.94122455,0.326451487,0.086719114,0.222868792,6.1138857,21.60641854,6.773431841,1.591227994,1.038698235,1.775807036,4.940370455,13.68818754,0.060607851,16.82025619,6.924274597,6.127509853,3.417427143,3.951800629,0.301605526,0.378925661,0.022046824,0.814706187,1.336155119,0.25115952,0.744603269,1.405865251,5.265055842,2.219482757,7.63056581,0.51840399,2.27314703,9.971277761,1.922124646,2.596647581,3.243068857,1.689527909,4.084304076,6.985756612,7.746554807,1.86961392,1.92376988,7.817921366,0.071794657,8.084480756,0.857504049,12.94525123,1.785137871,6.027439546,3.272299651,9.040489079,0.311202422,0.19830313,0.213828846,0.159879162,10.1122953,9.114442251,2.20420524,0.847650879,2.23939539,12.09143559,1.044905823,0.183576468,0.184589904,5.57922088,3.025045263,2.462001489,0.482082282,0.918951435,1.536865336,0.260385812,0.962435743,11.02140354,6.087051699,2.861232178,7.943192479,9.27595829,8.18943091,3.878874884,3.329605298,9.479340331,0.208501314,0.182145529,5.181011593,10.08474618,2.227766333,0.213697894,3.913006084,0.178591133,7.966497629,2.595460416,2.464223249,0.197024411,0.407651265,0.663841669,1.199299962,2.403118135,4.217719718,25.49689475,1.400289741,0.09268105,4.541944377,3.962974325,2.58072368,0.119653219,6.479460111,0.216413273,3.136233139,3.829523705,0.095929047,0.479714866,2.268626695,6.251129636,19.33437044,0.060186285,0.654963974,0.838780748,10.57378312,8.157825393,0.110545763,8.041590214,10.63269925,5.072768328,0.757349942,1.71593427,1.13306342,0.900950418,11.58048437,0.772711542,7.904725922,0.422743716,3.131538963,5.926251788,0.692777455,1.360588672,12.01962704,42.35848205,4.509189647,10.64863317,0.059904273,0.839647473,12.71836742,0.281655748,0.498608429,9.508806086,0.676045526,0.104895201,1.108934375,0.057254258,0.819971383,0.820898106,4.872249154,0.455326013,2.815589046,5.958727445,2.506194389,0.079097987,3.244629463,7.045202213,0.325544052,3.212693693,2.444268358,3.149229483,1.297223941,0.839647473,0.820898106,12.37874143,2.277925238,3.35169203,0.136437451,0.065992327,4.186121545,1.643842545,19.60357288,2.303722816,5.490719284,1.016820775,4.092251662,0.951863693,0.941653511,8.034617557
2005,1.032998428,0.06392697,0.509458302,0.937036692,1.351491805,3.704297926,25.34315035,3.762123928,5.033021532,18.11785357,9.266113819,10.55578231,0.348273908,0.085680641,0.235263647,6.251491715,23.28047803,6.218292863,1.656107513,1.090735668,1.775721997,5.138969311,13.2014286,0.059429771,17.0566373,6.927355355,6.165025013,3.443180386,4.463473752,0.316543403,0.372742791,0.027196782,1.330471807,1.357868253,0.228898426,0.950254193,1.463071788,5.781103799,2.296301782,7.658197239,0.548995976,2.266931142,9.275879834,2.051166604,2.684487229,3.602354556,1.734342642,4.413761948,6.983599271,7.700388252,1.963714462,2.126355881,8.029202013,0.06614596,8.010662536,0.932185056,10.57167082,1.557924358,6.027601801,3.329617777,8.950152419,0.321802121,0.201985052,0.220243628,0.156141839,10.79347375,9.278882901,2.388732825,0.889692633,1.983499429,12.05451083,0.942487862,0.190376209,0.185964791,5.547698959,3.210107974,2.602754139,0.49477523,0.921961183,1.52194445,0.278206527,0.991399583,11.24542479,6.467672496,3.277211413,7.717349545,8.800738806,8.173783296,3.854014599,3.446278895,9.49981608,0.227440913,0.198894703,4.695637326,9.96335735,2.268814874,0.21906662,3.677565213,0.208196478,8.472712881,2.325467541,2.532411869,0.202586018,0.437198593,0.715272887,1.226028791,2.543425372,4.558542171,25.66869752,1.460816863,0.09325549,4.811704836,4.078950882,2.734060941,0.129153367,6.4878143,0.226353741,3.364029655,4.37772049,0.083439353,0.479465961,2.409924983,6.477462684,19.24436165,0.05578197,0.708889858,0.790631277,10.29236266,7.866690632,0.123909961,8.287573478,10.5880111,5.602476775,0.758995376,2.137995605,1.125021262,0.904707422,13.14193288,0.751358527,7.895885925,0.458719734,3.245877591,6.233261261,0.635291835,1.310984897,11.95517991,47.69993414,4.493968837,10.66654578,0.057690872,0.863837789,12.97311596,0.325045492,0.511265745,8.650271628,0.723530488,0.085021527,1.130181735,0.055519096,0.819871387,0.820706672,5.361806026,0.508026824,3.383647572,5.560617934,3.028128152,0.079234358,3.607054309,7.043125185,0.311851627,3.303616479,2.511705632,3.378272601,1.288302216,0.863837789,0.820706672,15.17165099,2.289552615,3.460942882,0.147723076,0.080550227,4.502614058,1.628635568,19.478026,2.301665485,5.961234384,1.097901436,4.196301213,1.057188324,0.963823497,7.887120033
2006,1.023645551,0.073392946,0.48795251,1.00943404,1.353362203,3.801646161,22.91623744,3.954453814,5.319470471,18.12067891,8.96156938,10.30057192,0.466112921,0.101235265,0.254752384,6.442554699,23.47606433,6.102129099,1.750544042,1.187809119,1.774909381,5.297774574,19.49970561,0.063136295,16.61192808,7.099956368,6.077017782,3.48833505,4.906034996,0.300187993,0.381371992,0.02827952,1.321711881,1.336083245,0.23945328,1.065709517,1.509635085,6.319862843,2.335444202,7.594394304,0.541184111,2.403914138,10.70573626,2.204219888,2.786777459,3.909698378,1.79669607,4.690112274,7.302493008,7.830097751,2.070503967,2.200103104,7.698212588,0.06879927,8.002438546,0.885043709,12.72627979,1.65485119,5.840804198,2.824890361,8.901697739,0.376691475,0.204138182,0.226209656,0.159700112,11.6763162,9.137630869,2.477653472,0.871090028,1.782041577,11.9081518,1.051832553,0.201714323,0.184059899,5.506698691,3.397506058,2.743790494,0.504687524,0.930733254,1.587749693,0.288757735,1.041839796,11.18731296,6.955874102,3.056310879,7.669973863,9.120036293,8.02576652,4.378426772,3.366409376,9.309524927,0.247018257,0.218879995,4.859189149,10.05279047,2.315952309,0.280530099,3.40983579,0.207256314,8.386454339,2.479168934,2.565589141,0.211160232,0.444570767,0.630077909,1.272688016,2.685324253,4.886557128,24.83935875,1.499447048,0.086863188,4.994446478,4.181009222,2.891524152,0.143145186,6.538237587,0.207094985,3.48096679,4.853735305,0.088234842,0.469165541,2.674238814,6.590348185,18.73122104,0.053026134,0.646843668,0.817954074,10.01523238,8.016002825,0.100511431,8.199111026,10.45658977,5.808591854,0.807693446,2.208349685,1.105968941,0.80567832,12.79099514,0.71311535,8.234912595,0.444244004,3.281664508,5.744948247,0.647702129,1.318487576,11.78315449,43.98144527,4.668355214,11.11565211,0.05639508,0.907528053,13.40296371,0.39290219,0.489357485,8.44510737,0.685948043,0.108075838,1.189263076,0.053883795,0.805440783,0.806305432,5.626540489,0.494816794,3.027952154,5.38516305,3.086689056,0.078415457,3.917834897,7.360783114,0.272433181,3.313806153,2.544159534,3.496019474,1.474723244,0.907528053,0.806305432,17.05881992,2.359523786,3.797296643,0.153228936,0.090999852,4.807485398,1.903528685,18.9576435,2.301983389,5.582455841,1.131680197,4.281006432,1.050455013,0.938241022,7.827679844
2007,1.045967785,0.087083129,0.475147838,1.123635278,1.420867288,3.883139874,21.34759078,4.123292779,5.474300539,18.50285198,8.587802018,9.843116218,0.519232293,0.117877953,0.266296779,6.973842656,22.21205417,6.135387552,1.772391491,1.259620034,1.84883594,5.310350519,18.24160526,0.061934195,17.37084027,7.192342046,5.76603435,3.916467803,5.302594688,0.28949599,0.433522547,0.029938231,1.323487413,1.353300572,0.187025423,0.968284474,1.725458643,6.288236856,2.417537743,7.746486818,0.583520391,2.542480614,9.777644642,2.203696042,2.942022144,4.190679738,1.882785912,4.976091688,7.406984,7.79165317,2.069030061,2.329350025,7.842252303,0.075240774,7.883806504,0.854549086,12.3092166,1.506843581,5.669031385,2.750303043,8.62913807,0.394096032,0.208023421,0.243925344,0.162942025,9.188424775,9.441123674,2.662027134,0.920826916,2.143401605,11.96574266,1.10264173,0.211535666,0.214842318,5.356123543,3.573107099,2.874494,0.513449667,0.931557932,1.635207076,0.301520508,1.129216789,10.68893384,7.341826081,2.775584118,7.638830938,9.274244091,7.860768048,4.34212632,3.371546323,9.58086265,0.242081744,0.263158799,5.233519647,10.30120222,2.383397288,0.291003289,3.156892083,0.184868993,7.74755782,1.908806757,2.640735831,0.222831489,0.420813132,0.684909276,1.339257166,2.814148535,5.152225121,23.20867179,1.531591112,0.088506869,5.140106868,4.235667944,3.038013227,0.151632189,6.662995053,0.212004967,3.578995686,5.019625502,0.102891486,0.537078393,2.742753886,7.048555882,18.89463463,0.055837756,0.615894614,0.83541053,10.049631,8.069391672,0.101961195,7.905203845,10.51282974,6.047002854,0.871590792,2.165811393,1.203894392,0.833953336,12.52674983,0.74025083,8.220498335,0.429512126,2.713705328,5.577179245,0.658505642,1.249620064,11.84053218,41.89780219,4.618114405,11.1446289,0.058228815,0.982300307,13.79931195,0.414701585,0.530500438,8.344594941,0.690870151,0.090155654,1.249629451,0.055956063,0.813515508,0.814242138,5.789829542,0.481067007,2.758318482,5.152987093,3.125022481,0.081345672,4.209594686,7.456598642,0.253362971,3.386869288,2.61818708,3.59479644,1.267340632,0.982300307,0.814242138,16.86728572,2.379490038,4.152950567,0.145275179,0.099707203,5.067308982,1.75583244,19.05602695,2.76456928,5.607099135,1.23367488,4.39186678,1.043697987,0.96934037,8.080250219
2008,1.086448849,0.158356378,0.475024545,1.155992846,1.414847553,4.093538195,22.03262691,4.195342638,5.621003818,18.28304124,8.499673616,9.984152154,0.500177362,0.130022856,0.288141373,6.677289648,22.22232191,6.13943203,1.62960935,1.339305415,1.938026863,6.358369114,19.02914464,0.06084194,16.54880282,7.052635427,5.878910911,4.084807181,5.431610495,0.324397641,0.426434271,0.030954528,1.34862708,1.355779866,0.182585317,0.998240601,1.684918834,5.807552959,2.341377461,7.766501968,0.57572569,2.54133194,9.123308652,2.171688352,2.994189217,4.284171526,1.930507152,5.032380069,7.540122871,7.728668296,2.083141278,2.374802949,7.053994261,0.082975305,7.682107735,0.884775167,10.66360723,1.135616237,5.564429,2.719721206,8.322844364,0.363268589,0.206391016,0.25454511,0.152045426,10.43168351,9.064040547,2.749935993,0.818091229,2.142431526,11.63050687,1.083830193,0.217545016,0.210437492,5.282825944,3.653037794,2.92837382,0.511737913,0.912422804,1.601819308,0.308534335,1.185904772,10.32398836,7.405511612,3.031099525,6.868002041,9.125985114,7.564248301,3.458106762,3.051945764,9.055074456,0.249045134,0.283783263,5.189090456,10.46158505,2.435122669,0.339031824,3.916264144,0.149673089,8.495165662,1.88223115,2.710852478,0.231097005,0.441639363,0.641013323,1.360704186,2.869078769,5.289064349,22.59285787,1.591156644,0.089015685,5.332964756,4.308160702,3.099965498,0.148084348,6.644209889,0.160826308,3.651526784,4.928000657,0.100553963,0.546077239,2.789117779,7.384710598,18.12704499,0.056390067,0.609105146,0.786951983,10.05679759,7.774402648,0.11212536,8.068453918,10.18106615,6.189252861,0.828201814,2.076102524,1.350030342,0.844096146,11.22514432,0.679452997,8.086920971,0.445994291,2.995868844,5.383505126,0.687353485,1.052166118,11.44934661,38.44306626,4.635825274,11.3010597,0.055645779,1.023284506,14.76483702,0.438887767,0.533124526,7.939007265,0.635720331,0.089670029,1.126918228,0.054399383,0.837349663,0.8381134,5.78476701,0.525940557,2.823318289,5.005620069,3.100071879,0.084945897,4.300627923,7.562326184,0.258078642,3.431634406,2.689785345,3.668057974,1.257447961,1.023284506,0.8381134,16.0827845,2.380352252,4.07846721,0.145744927,0.104496182,5.19650967,2.320205759,18.29480563,2.029501573,5.915871452,1.363814127,4.376917216,1.036721777,1.005383254,8.568994062
2009,1.021953566,0.211306251,0.426769596,1.205901589,1.47565225,4.193271548,19.85255706,3.889060402,16.02434779,18.20742496,7.721144201,9.231701442,0.525450062,0.127467638,0.306664813,5.772090672,20.86787756,17.21967963,4.640002542,1.403165874,1.809460643,16.43502296,19.35389761,0.059940663,15.48668191,6.521535327,5.639327614,3.87121211,5.79534426,0.295625731,0.44416547,0.030745299,1.312297969,1.406925677,0.193092918,1.047944488,1.592659961,7.02915018,2.413885955,7.449305111,0.555676355,7.05736224,8.670862985,2.049758916,3.191554214,4.514617596,1.959265712,5.221767283,6.881470397,7.102064944,2.195011213,2.409447321,6.200857038,0.081305656,7.097331958,0.873336074,10.14821298,1.136315713,5.314414422,2.676992208,7.468655396,0.411651296,0.212755922,0.27581816,0.154994878,10.71441644,8.529742954,7.65689546,0.846417084,2.166592218,10.89984491,0.999904304,0.223977114,0.20310172,4.773188728,3.712714834,2.962241357,0.492098301,0.848317377,1.653210477,0.3113664,1.288080997,9.044456081,7.561621704,3.711021205,6.624824568,8.779523352,6.718970261,2.818474168,2.9971314,8.600045296,0.286295483,0.335613209,14.40358855,10.65530458,2.33889176,0.413100759,4.554307415,0.143841621,8.772434633,6.09674666,2.625122854,0.246186017,0.400728535,0.610728507,1.392026273,2.903948911,5.389114216,21.01317241,1.582882718,0.082162018,5.440825923,4.105851366,3.145766741,0.172136787,6.08518778,0.15183969,3.771077303,5.101365326,0.109632274,0.586431104,2.741639003,6.526762285,16.6912471,0.068168344,0.481062883,0.76407118,9.711810757,7.755668887,0.144326279,7.279319481,9.509908315,5.945811419,0.826887883,2.430700587,1.447591006,0.838832482,10.93493712,0.701211823,7.791546793,0.454267639,2.2662203,5.327278971,0.708958674,1.070294569,10.65264281,34.54497554,3.953359587,10.4714525,0.057243501,1.102908371,15.00658855,0.443408063,0.539112315,7.785349708,0.64055033,0.087681051,1.084824507,0.052058038,0.779589563,0.780111852,5.856646163,0.51172126,2.771867646,4.611489039,2.789793186,0.083909004,4.543193098,6.938669615,0.451139367,3.309563004,2.58940056,3.788536638,1.347488378,1.102908371,0.780111852,15.28478993,2.383691484,4.035674787,0.1376706,0.108560364,5.27842716,2.289773698,16.81886848,9.141865125,5.848166013,1.512419303,4.27713137,1.029514557,1.139166434,8.004039383
